key,title,genres,imdb_score
2088,Illang: The Wolf Brigade,drama,5.9
2088,Illang: The Wolf Brigade,action,5.9
2088,Illang: The Wolf Brigade,scifi,5.9
2089,Security,crime,5.7
2089,Security,thriller,5.7
2089,Security,action,5.7
2089,Security,european,5.7
2094,Clive Davis: The Soundtrack of Our Lives,music,7.5
2094,Clive Davis: The Soundtrack of Our Lives,documentation,7.5
2103,We the Animals,drama,6.9
2105,Welcome Home,thriller,5.2
2105,Welcome Home,horror,5.2
2105,Welcome Home,drama,5.2
2106,Midnight Sun,drama,6.6
2106,Midnight Sun,romance,6.6
2106,Midnight Sun,european,6.6
2108,Tau,thriller,5.8
2108,Tau,scifi,5.8
2109,Brain on Fire,drama,6.6
2109,Brain on Fire,european,6.6
2114,Bathtubs Over Broadway,comedy,7.6
2114,Bathtubs Over Broadway,music,7.6
2114,Bathtubs Over Broadway,documentation,7.6
2121,The Long Dumb Road,comedy,6.1
2133,John Mulaney: Kid Gorgeous at Radio City,comedy,7.9
2136,Andhadhun,thriller,8.2
2136,Andhadhun,music,8.2
2136,Andhadhun,drama,8.2
2136,Andhadhun,comedy,8.2
2136,Andhadhun,crime,8.2
2147,Day of the Dead: Bloodline,horror,3.4
2147,Day of the Dead: Bloodline,drama,3.4
2147,Day of the Dead: Bloodline,scifi,3.4
2147,Day of the Dead: Bloodline,thriller,3.4
2147,Day of the Dead: Bloodline,action,3.4
2147,Day of the Dead: Bloodline,european,3.4
2151,First They Killed My Father,drama,7.2
2151,First They Killed My Father,history,7.2
2151,First They Killed My Father,war,7.2
2152,The Titan,thriller,4.8
2152,The Titan,fantasy,4.8
2152,The Titan,scifi,4.8
2152,The Titan,drama,4.8
2152,The Titan,romance,4.8
2157,Animal Crackers,comedy,5.8
2157,Animal Crackers,animation,5.8
2157,Animal Crackers,family,5.8
2157,Animal Crackers,fantasy,5.8
2164,The Resurrection of Gavin Stone,drama,6.2
2164,The Resurrection of Gavin Stone,family,6.2
2164,The Resurrection of Gavin Stone,romance,6.2
2164,The Resurrection of Gavin Stone,comedy,6.2
2167,Bad Genius,thriller,7.6
2167,Bad Genius,comedy,7.6
2167,Bad Genius,crime,7.6
2167,Bad Genius,drama,7.6
2170,Godzilla: The Planet Eater,animation,5
2170,Godzilla: The Planet Eater,action,5
2170,Godzilla: The Planet Eater,scifi,5
2170,Godzilla: The Planet Eater,horror,5
2171,Blame!,scifi,6.6
2171,Blame!,thriller,6.6
2171,Blame!,animation,6.6
2171,Blame!,action,6.6
2171,Blame!,drama,6.6
2173,Bullet Head,thriller,5.4
2173,Bullet Head,crime,5.4
2173,Bullet Head,drama,5.4
2173,Bullet Head,european,5.4
2177,The Photographer of Mauthausen,thriller,6.7
2177,The Photographer of Mauthausen,drama,6.7
2177,The Photographer of Mauthausen,war,6.7
2177,The Photographer of Mauthausen,history,6.7
2177,The Photographer of Mauthausen,european,6.7
2186,Godzilla: Planet of the Monsters,scifi,6
2186,Godzilla: Planet of the Monsters,animation,6
2186,Godzilla: Planet of the Monsters,action,6
2189,Girl,drama,7.1
2189,Girl,european,7.1
2190,Acts of Vengeance,thriller,5.7
2190,Acts of Vengeance,action,5.7
2190,Acts of Vengeance,drama,5.7
2190,Acts of Vengeance,crime,5.7
2190,Acts of Vengeance,european,5.7
2193,Bleach,fantasy,6.4
2193,Bleach,action,6.4
2200,Birth of the Dragon,drama,5.6
2200,Birth of the Dragon,action,5.6
2205,Fullmetal Alchemist,fantasy,5.2
2205,Fullmetal Alchemist,scifi,5.2
2205,Fullmetal Alchemist,action,5.2
2209,Benji,crime,6.3
2209,Benji,drama,6.3
2209,Benji,family,6.3
2211,White Fang,animation,6.9
2211,White Fang,drama,6.9
2211,White Fang,western,6.9
2211,White Fang,european,6.9
2214,The Resistance Banker,drama,6.9
2214,The Resistance Banker,war,6.9
2214,The Resistance Banker,european,6.9
2232,The Battleship Island,action,7.1
2232,The Battleship Island,drama,7.1
2232,The Battleship Island,history,7.1
2238,Lu Over the Wall,fantasy,6.8
2238,Lu Over the Wall,animation,6.8
2238,Lu Over the Wall,family,6.8
2238,Lu Over the Wall,music,6.8
2238,Lu Over the Wall,comedy,6.8
2241,Hampstead,comedy,6
2241,Hampstead,romance,6
2241,Hampstead,drama,6
2242,Reprisal,action,4.2
2242,Reprisal,thriller,4.2
2242,Reprisal,crime,4.2
2242,Reprisal,drama,4.2
2243,Like Father,comedy,6.1
2243,Like Father,drama,6.1
2252,MFKZ,crime,6.7
2252,MFKZ,scifi,6.7
2252,MFKZ,thriller,6.7
2252,MFKZ,animation,6.7
2252,MFKZ,action,6.7
2252,MFKZ,comedy,6.7
2252,MFKZ,european,6.7
2259,The Christmas Chronicles,fantasy,7
2259,The Christmas Chronicles,family,7
2259,The Christmas Chronicles,comedy,7
2264,Patrick,comedy,6.2
2264,Patrick,drama,6.2
2264,Patrick,family,6.2
2264,Patrick,romance,6.2
2265,The Ottoman Lieutenant,drama,6.4
2265,The Ottoman Lieutenant,war,6.4
2271,The World Is Yours,crime,6.3
2271,The World Is Yours,comedy,6.3
2271,The World Is Yours,european,6.3
2276,Next Gen,animation,6.6
2276,Next Gen,action,6.6
2276,Next Gen,family,6.6
2276,Next Gen,scifi,6.6
2276,Next Gen,comedy,6.6
2277,The Saint,crime,4.9
2277,The Saint,action,4.9
2278,Voyeur,documentation,6.2
2278,Voyeur,crime,6.2
2278,Voyeur,drama,6.2
2295,Fun Mom Dinner,comedy,5.3
2304,Te Ata,drama,7.4
2304,Te Ata,history,7.4
2306,Indian Horse,drama,7.3
2306,Indian Horse,sport,7.3
2308,The Forgiven,thriller,5.9
2323,Modest Heroes,fantasy,6.6
2323,Modest Heroes,animation,6.6
2323,Modest Heroes,drama,6.6
2323,Modest Heroes,family,6.6
2323,Modest Heroes,comedy,6.6
2326,Mercury 13,documentation,6.9
2330,Godzilla: City on the Edge of Battle,scifi,5.8
2330,Godzilla: City on the Edge of Battle,animation,5.8
2330,Godzilla: City on the Edge of Battle,action,5.8
2334,The Outcasts,comedy,5.4
2341,Adam Sandler: 100% Fresh,comedy,7.5
2341,Adam Sandler: 100% Fresh,music,7.5
2343,An Imperfect Murder,crime,3.1
2343,An Imperfect Murder,drama,3.1
2343,An Imperfect Murder,thriller,3.1
2346,Gnome Alone,fantasy,5.6
2346,Gnome Alone,family,5.6
2346,Gnome Alone,drama,5.6
2346,Gnome Alone,comedy,5.6
2346,Gnome Alone,thriller,5.6
2346,Gnome Alone,music,5.6
2346,Gnome Alone,animation,5.6
2355,The Week Of,comedy,5.2
2361,Taylor Swift: Reputation Stadium Tour,documentation,8.3
2361,Taylor Swift: Reputation Stadium Tour,music,8.3
2362,Toc Toc,comedy,6.8
2362,Toc Toc,family,6.8
2362,Toc Toc,fantasy,6.8
2362,Toc Toc,european,6.8
2363,John Leguizamo's Latin History for Morons,comedy,7.4
2363,John Leguizamo's Latin History for Morons,documentation,7.4
2369,Giant,drama,6.7
2369,Giant,history,6.7
2369,Giant,european,6.7
2375,Flavors of Youth,drama,6.6
2375,Flavors of Youth,animation,6.6
2375,Flavors of Youth,romance,6.6
2383,Monster High: Electrified,animation,5.5
2383,Monster High: Electrified,fantasy,5.5
2387,Perdida,crime,5.6
2387,Perdida,drama,5.6
2387,Perdida,thriller,5.6
2392,S.W.A.T.: Under Siege,thriller,4.5
2392,S.W.A.T.: Under Siege,crime,4.5
2392,S.W.A.T.: Under Siege,action,4.5
2398,Whose Streets?,documentation,5.5
2404,Alex Strangelove,drama,6.3
2404,Alex Strangelove,comedy,6.3
2404,Alex Strangelove,romance,6.3
2405,Lowriders,drama,5.6
2405,Lowriders,crime,5.6
2412,Justice,western,4
2412,Justice,drama,4
2412,Justice,action,4
2412,Justice,european,4
2415,Tom Segura: Disgraceful,comedy,7.5
2415,Tom Segura: Disgraceful,documentation,7.5
2417,Sierra Burgess Is a Loser,drama,5.8
2417,Sierra Burgess Is a Loser,romance,5.8
2417,Sierra Burgess Is a Loser,comedy,5.8
2419,Battle,drama,5.9
2419,Battle,romance,5.9
2419,Battle,music,5.9
2419,Battle,european,5.9
2420,The Seven Deadly Sins: Prisoners of the Sky,fantasy,7.1
2420,The Seven Deadly Sins: Prisoners of the Sky,animation,7.1
2420,The Seven Deadly Sins: Prisoners of the Sky,action,7.1
2426,Okko's Inn,comedy,7
2426,Okko's Inn,fantasy,7
2426,Okko's Inn,animation,7
2426,Okko's Inn,family,7
2426,Okko's Inn,drama,7
2431,A Christmas Prince,romance,5.7
2431,A Christmas Prince,comedy,5.7
2431,A Christmas Prince,family,5.7
2437,Killing Hasselhoff,comedy,4.4
2439,Thi Mai,comedy,6
2439,Thi Mai,family,6
2439,Thi Mai,european,6
2443,Yucatán,comedy,5.5
2443,Yucatán,romance,5.5
2443,Yucatán,european,5.5
2460,The B-Side: Elsa Dorfman's Portrait Photography,documentation,6.7
2461,A Very Country Christmas,romance,6
2461,A Very Country Christmas,drama,6
2461,A Very Country Christmas,family,6
2461,A Very Country Christmas,comedy,6
2468,Show Dogs,comedy,3.9
2468,Show Dogs,crime,3.9
2468,Show Dogs,family,3.9
2469,Escape from Mr. Lemoncello's Library,fantasy,5.4
2469,Escape from Mr. Lemoncello's Library,family,5.4
2472,Amateur,drama,5.9
2472,Amateur,sport,5.9
2474,Fireworks,drama,5.6
2474,Fireworks,documentation,5.6
2474,Fireworks,fantasy,5.6
2474,Fireworks,romance,5.6
2474,Fireworks,scifi,5.6
2474,Fireworks,family,5.6
2474,Fireworks,animation,5.6
2476,Pachamama,fantasy,6.8
2476,Pachamama,animation,6.8
2476,Pachamama,family,6.8
2476,Pachamama,european,6.8
2478,Lust Stories,romance,6.4
2478,Lust Stories,drama,6.4
2479,All I Wish,comedy,5.2
2479,All I Wish,drama,5.2
2479,All I Wish,romance,5.2
2483,The Clapper,comedy,5.1
2483,The Clapper,drama,5.1
2493,Raees,thriller,6.7
2493,Raees,drama,6.7
2493,Raees,action,6.7
2493,Raees,crime,6.7
2496,Animal World,thriller,6.5
2496,Animal World,action,6.5
2496,Animal World,fantasy,6.5
2496,Animal World,scifi,6.5
2496,Animal World,comedy,6.5
2496,Animal World,drama,6.5
2516,Nappily Ever After,comedy,6.4
2516,Nappily Ever After,drama,6.4
2516,Nappily Ever After,romance,6.4
2523,Maktub,drama,7.3
2523,Maktub,comedy,7.3
2535,Shepherds and Butchers,drama,6.8
2535,Shepherds and Butchers,crime,6.8
2543,Pope Francis: A Man of His Word,documentation,6.4
2543,Pope Francis: A Man of His Word,european,6.4
2547,Budapest,comedy,5.4
2547,Budapest,european,5.4
2576,Point Blank,action,5.7
2576,Point Blank,thriller,5.7
2576,Point Blank,crime,5.7
2576,Point Blank,drama,5.7
2578,The Princess Switch,romance,6
2578,The Princess Switch,comedy,6
2578,The Princess Switch,drama,6
2578,The Princess Switch,family,6
2581,My Perfect Romance,romance,4.6
2585,A Witches' Ball,fantasy,5.2
2585,A Witches' Ball,scifi,5.2
2585,A Witches' Ball,family,5.2
2585,A Witches' Ball,comedy,5.2
2586,Ittefaq,thriller,7.2
2586,Ittefaq,crime,7.2
2592,Going for Gold,drama,4.8
2592,Going for Gold,family,4.8
2592,Going for Gold,sport,4.8
2604,Duck Duck Goose,comedy,5.7
2604,Duck Duck Goose,family,5.7
2604,Duck Duck Goose,animation,5.7
2605,Revenger,action,5.7
2605,Revenger,crime,5.7
2605,Revenger,thriller,5.7
2615,Edge of Fear,thriller,4.5
2615,Edge of Fear,crime,4.5
2615,Edge of Fear,action,4.5
2617,Nothing to Lose,drama,2.3
2621,Expedition Happiness,documentation,5.9
2621,Expedition Happiness,european,5.9
2624,Step Sisters,comedy,5.4
2625,Dovlatov,drama,6.4
2629,SPF-18,romance,3.2
2629,SPF-18,drama,3.2
2629,SPF-18,sport,3.2
2637,A Christmas Prince: The Royal Wedding,romance,5.3
2637,A Christmas Prince: The Royal Wedding,drama,5.3
2641,Trevor Noah: Son of Patricia,comedy,7.3
2642,Raising the Bar,drama,5.5
2642,Raising the Bar,family,5.5
2642,Raising the Bar,documentation,5.5
2642,Raising the Bar,sport,5.5
2643,Pup Star: Better 2Gether,family,4.4
2644,Jab Harry Met Sejal,romance,5
2644,Jab Harry Met Sejal,comedy,5
2644,Jab Harry Met Sejal,drama,5
2648,Pihu,thriller,6.7
2648,Pihu,drama,6.7
2648,Pihu,family,6.7
2680,Jagga Jasoos,romance,6.4
2680,Jagga Jasoos,action,6.4
2680,Jagga Jasoos,comedy,6.4
2681,Candy Jar,comedy,5.8
2682,Christmas Wedding Planner,romance,4.3
2688,The Insomnia Club,comedy,6.2
2688,The Insomnia Club,drama,6.2
2702,Trevor Noah: Afraid of the Dark,comedy,7.2
2717,Sara's Notebook,thriller,5.9
2717,Sara's Notebook,drama,5.9
2717,Sara's Notebook,european,5.9
2724,Love Beats Rhymes,drama,5.4
2741,Monster Island,comedy,4.7
2741,Monster Island,fantasy,4.7
2741,Monster Island,animation,4.7
2741,Monster Island,family,4.7
2760,A Champion Heart,family,5.9
2767,The Mansion,horror,4.6
2767,The Mansion,comedy,4.6
2767,The Mansion,european,4.6
2774,In the Family,comedy,7.7
2793,Sudani from Nigeria,comedy,8.2
2793,Sudani from Nigeria,drama,8.2
2793,Sudani from Nigeria,family,8.2
2793,Sudani from Nigeria,sport,8.2
2796,Njan Prakashan,comedy,7.6
2796,Njan Prakashan,drama,7.6
2814,C/o Kancharapalem,drama,9
2816,Coin Heist,crime,4.8
2816,Coin Heist,thriller,4.8
2816,Coin Heist,drama,4.8
2816,Coin Heist,romance,4.8
2830,Overnight Republic,comedy,5.8
2835,Love Jacked,comedy,5.9
2835,Love Jacked,romance,5.9
2843,Ladies First,documentation,3.9
2843,Ladies First,comedy,3.9
2843,Ladies First,romance,3.9
2845,Sunday's Illness,drama,6.9
2845,Sunday's Illness,european,6.9
2851,Born Racer,drama,6.1
2851,Born Racer,action,6.1
2851,Born Racer,documentation,6.1
2854,Kevin James: Never Don't Give Up,comedy,6.1
2860,Cook Off,comedy,6.1
2860,Cook Off,romance,6.1
2872,Fishtronaut: The Movie,animation,7.5
2872,Fishtronaut: The Movie,family,7.5
2875,Pad Man,comedy,7.9
2875,Pad Man,drama,7.9
2879,My Travel Buddy,comedy,6.1
2887,Superlopez,comedy,5.4
2887,Superlopez,scifi,5.4
2887,Superlopez,action,5.4
2887,Superlopez,european,5.4
2888,The Birth Reborn 2,documentation,6.6
2890,Soorma,drama,7.4
2890,Soorma,sport,7.4
2895,Bygones Be Bygones,comedy,6.2
2915,Mubarakan,drama,5.6
2915,Mubarakan,comedy,5.6
2915,Mubarakan,romance,5.6
2919,Tattoo of Revenge,thriller,4.9
2919,Tattoo of Revenge,comedy,4.9
2919,Tattoo of Revenge,romance,4.9
2922,Neevevaro,thriller,6.9
2922,Neevevaro,action,6.9
2922,Neevevaro,drama,6.9
2922,Neevevaro,romance,6.9
2926,Judah Friedlander: America Is the Greatest Country in the United States,comedy,7.8
2926,Judah Friedlander: America Is the Greatest Country in the United States,documentation,7.8
2943,Freej Al Taibeen,comedy,5.8
2943,Freej Al Taibeen,sport,5.8
2959,Night of Knots,comedy,5.4
2965,Poster Boys,comedy,5.5
2981,Deliha 2,comedy,4.7
2984,DreamWorks Home: For the Holidays,fantasy,4.9
2984,DreamWorks Home: For the Holidays,comedy,4.9
2984,DreamWorks Home: For the Holidays,family,4.9
2984,DreamWorks Home: For the Holidays,scifi,4.9
2984,DreamWorks Home: For the Holidays,animation,4.9
2997,Turkish Dance School,drama,5.7
2997,Turkish Dance School,comedy,5.7
2999,Vanjagar Ulagam,thriller,6
2999,Vanjagar Ulagam,action,6
2999,Vanjagar Ulagam,crime,6
2999,Vanjagar Ulagam,drama,6
3001,Luciano Mellera: Infantiloide,comedy,7.5
3002,My Travel Buddy 2,comedy,5.8
3008,Teefa in Trouble,drama,7.3
3008,Teefa in Trouble,comedy,7.3
3008,Teefa in Trouble,crime,7.3
3008,Teefa in Trouble,romance,7.3
3008,Teefa in Trouble,action,7.3
3021,Fantastica,fantasy,3.6
3021,Fantastica,comedy,3.6
3029,Penalty Kick,comedy,3.7
3033,"Love, Surreal and Odd",comedy,5.6
3033,"Love, Surreal and Odd",romance,5.6
3038,Puppy Star Christmas,family,3.6
3038,Puppy Star Christmas,comedy,3.6
3052,Pup Star: World Tour,comedy,3.8
3052,Pup Star: World Tour,family,3.8
3057,DeRay Davis: How to Act Black,comedy,6.1
3067,Adel Karam: Live from Beirut,comedy,5.5
3074,Coco y Raulito: Carrusel de ternura,comedy,6.6
3084,Good Game: The Beginning,comedy,4.4
3084,Good Game: The Beginning,drama,4.4
3084,Good Game: The Beginning,sport,4.4
3098,Lilli,thriller,5.7
3101,Enissa Amani: Ehrenwort,comedy,5.5
3101,Enissa Amani: Ehrenwort,european,5.5
3120,Dhh,drama,7.9
3120,Dhh,family,7.9
3135,Kanavu Variyam,scifi,6.4
3135,Kanavu Variyam,family,6.4
3135,Kanavu Variyam,drama,6.4
3145,Vir Das: Losing It,comedy,7
3146,What Did I Mess,romance,7.1
3146,What Did I Mess,comedy,7.1
3155,Pandigai,thriller,6.3
3155,Pandigai,action,6.3
3155,Pandigai,romance,6.3
3157,Hajwala 2: Mysterious Mission,action,4
3157,Hajwala 2: Mysterious Mission,comedy,4
3169,Elf Pets: Santa's St. Bernards Save Christmas,animation,5.3
3169,Elf Pets: Santa's St. Bernards Save Christmas,fantasy,5.3
3179,The Gentlemen,comedy,7.8
3179,The Gentlemen,crime,7.8
3179,The Gentlemen,action,7.8
3187,The Rental,thriller,5.7
3187,The Rental,drama,5.7
3187,The Rental,horror,5.7
3188,Uncut Gems,drama,7.4
3188,Uncut Gems,thriller,7.4
3188,Uncut Gems,comedy,7.4
3188,Uncut Gems,crime,7.4
3205,Rambo: Last Blood,thriller,6.1
3205,Rambo: Last Blood,western,6.1
3205,Rambo: Last Blood,action,6.1
3207,Freaks,scifi,6.7
3207,Freaks,thriller,6.7
3207,Freaks,drama,6.7
3208,The King,drama,7.3
3208,The King,history,7.3
3208,The King,romance,7.3
3208,The King,war,7.3
3210,I'm Thinking of Ending Things,thriller,6.6
3210,I'm Thinking of Ending Things,fantasy,6.6
3210,I'm Thinking of Ending Things,drama,6.6
3213,The Devil All the Time,drama,7.1
3213,The Devil All the Time,thriller,7.1
3213,The Devil All the Time,crime,7.1
3213,The Devil All the Time,horror,7.1
3216,The Irishman,drama,7.8
3216,The Irishman,crime,7.8
3216,The Irishman,history,7.8
3216,The Irishman,thriller,7.8
3217,Synchronic,horror,6.2
3217,Synchronic,scifi,6.2
3217,Synchronic,thriller,6.2
3217,Synchronic,drama,6.2
3218,Hillbilly Elegy,drama,6.7
3221,21 Bridges,action,6.6
3221,21 Bridges,drama,6.6
3221,21 Bridges,crime,6.6
3221,21 Bridges,thriller,6.6
3223,Marriage Story,drama,7.9
3223,Marriage Story,romance,7.9
3223,Marriage Story,comedy,7.9
3224,The Trial of the Chicago 7,drama,7.7
3224,The Trial of the Chicago 7,history,7.7
3224,The Trial of the Chicago 7,thriller,7.7
3229,El Camino: A Breaking Bad Movie,thriller,7.3
3229,El Camino: A Breaking Bad Movie,drama,7.3
3229,El Camino: A Breaking Bad Movie,crime,7.3
3229,El Camino: A Breaking Bad Movie,action,7.3
3230,Eurovision Song Contest: The Story of Fire Saga,comedy,6.5
3230,Eurovision Song Contest: The Story of Fire Saga,music,6.5
3235,In the Shadow of the Moon,thriller,6.2
3235,In the Shadow of the Moon,crime,6.2
3235,In the Shadow of the Moon,scifi,6.2
3238,Summerland,romance,7
3238,Summerland,drama,7
3238,Summerland,war,7
3240,The Social Dilemma,drama,7.6
3240,The Social Dilemma,documentation,7.6
3245,Mank,comedy,6.8
3245,Mank,drama,6.8
3246,6 Underground,action,6.1
3246,6 Underground,thriller,6.1
3246,6 Underground,comedy,6.1
3247,I Care a Lot,comedy,6.3
3247,I Care a Lot,crime,6.3
3247,I Care a Lot,drama,6.3
3247,I Care a Lot,thriller,6.3
3260,Always Be My Maybe,romance,6.8
3260,Always Be My Maybe,comedy,6.8
3261,Enola Holmes,crime,6.6
3261,Enola Holmes,drama,6.6
3261,Enola Holmes,action,6.6
3262,Scary Stories to Tell in the Dark,horror,6.2
3262,Scary Stories to Tell in the Dark,thriller,6.2
3264,Triple Frontier,thriller,6.4
3264,Triple Frontier,action,6.4
3264,Triple Frontier,crime,6.4
3264,Triple Frontier,drama,6.4
3265,Fast Color,thriller,6
3265,Fast Color,drama,6
3265,Fast Color,scifi,6
3266,The Midnight Sky,drama,5.6
3266,The Midnight Sky,scifi,5.6
3266,The Midnight Sky,thriller,5.6
3266,The Midnight Sky,fantasy,5.6
3267,Official Secrets,thriller,7.3
3267,Official Secrets,crime,7.3
3267,Official Secrets,drama,7.3
3267,Official Secrets,war,7.3
3267,Official Secrets,romance,7.3
3270,I Am Mother,scifi,6.7
3270,I Am Mother,thriller,6.7
3270,I Am Mother,horror,6.7
3270,I Am Mother,drama,6.7
3274,The Old Guard,fantasy,6.6
3274,The Old Guard,action,6.6
3274,The Old Guard,thriller,6.6
3277,The Outpost,drama,6.8
3277,The Outpost,action,6.8
3277,The Outpost,history,6.8
3277,The Outpost,war,6.8
3279,Extraction,thriller,6.7
3279,Extraction,crime,6.7
3279,Extraction,drama,6.7
3279,Extraction,action,6.7
3283,Occupation: Rainfall,action,5.6
3283,Occupation: Rainfall,scifi,5.6
3285,"Extremely Wicked, Shockingly Evil and Vile",crime,6.7
3285,"Extremely Wicked, Shockingly Evil and Vile",drama,6.7
3285,"Extremely Wicked, Shockingly Evil and Vile",thriller,6.7
3290,The Old Ways,fantasy,5.4
3290,The Old Ways,thriller,5.4
3290,The Old Ways,drama,5.4
3290,The Old Ways,horror,5.4
3291,The Half of It,comedy,6.9
3291,The Half of It,romance,6.9
3291,The Half of It,drama,6.9
3292,After,drama,5.2
3292,After,romance,5.2
3293,Dolemite Is My Name,comedy,7.2
3293,Dolemite Is My Name,drama,7.2
3298,The Paper Tigers,comedy,6.3
3298,The Paper Tigers,action,6.3
3299,Pieces of a Woman,drama,7
3302,Jiu Jitsu,fantasy,2.9
3302,Jiu Jitsu,action,2.9
3302,Jiu Jitsu,scifi,2.9
3302,Jiu Jitsu,thriller,2.9
3302,Jiu Jitsu,comedy,2.9
3305,The Wind,western,5.5
3305,The Wind,thriller,5.5
3305,The Wind,horror,5.5
3307,Five Feet Apart,romance,7.2
3307,Five Feet Apart,drama,7.2
3310,Murder Mystery,comedy,6
3310,Murder Mystery,action,6
3310,Murder Mystery,crime,6
3310,Murder Mystery,romance,6
3311,The Water Man,action,5.4
3311,The Water Man,drama,5.4
3311,The Water Man,family,5.4
3311,The Water Man,fantasy,5.4
3311,The Water Man,thriller,5.4
3312,Rebecca,thriller,6
3312,Rebecca,romance,6
3312,Rebecca,drama,6
3318,Fractured,thriller,6.4
3319,Da 5 Bloods,war,6.5
3319,Da 5 Bloods,drama,6.5
3325,The Highwaymen,thriller,6.9
3325,The Highwaymen,crime,6.9
3325,The Highwaymen,drama,6.9
3328,The Dirt,drama,6.9
3328,The Dirt,music,6.9
3328,The Dirt,comedy,6.9
3330,Ava,drama,5.4
3330,Ava,thriller,5.4
3330,Ava,action,5.4
3330,Ava,crime,5.4
3335,The Night Clerk,thriller,5.5
3335,The Night Clerk,crime,5.5
3335,The Night Clerk,drama,5.5
3335,The Night Clerk,romance,5.5
3336,Ma Rainey's Black Bottom,music,6.9
3336,Ma Rainey's Black Bottom,drama,6.9
3338,Polar,action,6.3
3338,Polar,crime,6.3
3338,Polar,drama,6.3
3338,Polar,thriller,6.3
3338,Polar,european,6.3
3340,"Yes, God, Yes",comedy,6.1
3340,"Yes, God, Yes",drama,6.1
3341,The Prom,comedy,5.9
3341,The Prom,drama,5.9
3341,The Prom,music,5.9
3344,We Summon the Darkness,horror,5.2
3344,We Summon the Darkness,thriller,5.2
3344,We Summon the Darkness,music,5.2
3344,We Summon the Darkness,comedy,5.2
3346,Someone Great,romance,6.2
3346,Someone Great,comedy,6.2
3349,Sweetheart,horror,5.8
3349,Sweetheart,thriller,5.8
3349,Sweetheart,scifi,5.8
3349,Sweetheart,drama,5.8
3349,Sweetheart,fantasy,5.8
3351,The Wrong Missy,comedy,5.7
3351,The Wrong Missy,romance,5.7
3352,David Attenborough: A Life on Our Planet,documentation,9
3353,Skylines,scifi,4.7
3353,Skylines,action,4.7
3354,The Laundromat,drama,6.3
3354,The Laundromat,comedy,6.3
3354,The Laundromat,crime,6.3
3354,The Laundromat,history,6.3
3357,Over the Moon,family,6.3
3357,Over the Moon,fantasy,6.3
3357,Over the Moon,scifi,6.3
3357,Over the Moon,romance,6.3
3357,Over the Moon,animation,6.3
3357,Over the Moon,comedy,6.3
3358,The Two Popes,drama,7.6
3358,The Two Popes,comedy,7.6
3358,The Two Popes,history,7.6
3363,IO,scifi,4.7
3363,IO,romance,4.7
3363,IO,drama,4.7
3365,Velvet Buzzsaw,thriller,5.7
3365,Velvet Buzzsaw,horror,5.7
3365,Velvet Buzzsaw,comedy,5.7
3368,The Occupant,thriller,6.4
3368,The Occupant,european,6.4
3368,The Occupant,drama,6.4
3374,The Red Sea Diving Resort,thriller,6.6
3374,The Red Sea Diving Resort,drama,6.6
3374,The Red Sea Diving Resort,history,6.6
3376,Crip Camp: A Disability Revolution,documentation,7.7
3376,Crip Camp: A Disability Revolution,history,7.7
3379,The Wandering Earth,scifi,5.9
3379,The Wandering Earth,drama,5.9
3379,The Wandering Earth,action,5.9
3379,The Wandering Earth,thriller,5.9
3382,Wine Country,comedy,5.4
3382,Wine Country,drama,5.4
3387,The Silence,horror,5.3
3387,The Silence,thriller,5.3
3387,The Silence,fantasy,5.3
3387,The Silence,drama,5.3
3387,The Silence,scifi,5.3
3387,The Silence,comedy,5.3
3387,The Silence,european,5.3
3393,A Shaun the Sheep Movie: Farmageddon,comedy,6.8
3393,A Shaun the Sheep Movie: Farmageddon,animation,6.8
3393,A Shaun the Sheep Movie: Farmageddon,family,6.8
3393,A Shaun the Sheep Movie: Farmageddon,fantasy,6.8
3393,A Shaun the Sheep Movie: Farmageddon,scifi,6.8
3397,Atlantics,fantasy,6.7
3397,Atlantics,drama,6.7
3397,Atlantics,romance,6.7
3402,Spenser Confidential,thriller,6.2
3402,Spenser Confidential,comedy,6.2
3402,Spenser Confidential,crime,6.2
3402,Spenser Confidential,action,6.2
3402,Spenser Confidential,drama,6.2
3403,Doom: Annihilation,scifi,3.7
3403,Doom: Annihilation,horror,3.7
3403,Doom: Annihilation,thriller,3.7
3403,Doom: Annihilation,action,3.7
3414,Ip Man 4: The Finale,drama,7
3414,Ip Man 4: The Finale,history,7
3414,Ip Man 4: The Finale,action,7
3415,Ophelia,drama,6.6
3415,Ophelia,history,6.6
3415,Ophelia,romance,6.6
3415,Ophelia,thriller,6.6
3415,Ophelia,war,6.6
3416,After We Collided,romance,5
3416,After We Collided,drama,5
3423,Dick Johnson Is Dead,documentation,7.4
3423,Dick Johnson Is Dead,drama,7.4
3424,American Murder: The Family Next Door,crime,7.2
3424,American Murder: The Family Next Door,documentation,7.2
3425,Rust Creek,thriller,5.9
3425,Rust Creek,crime,5.9
3425,Rust Creek,drama,5.9
3425,Rust Creek,horror,5.9
3430,Eli,horror,5.8
3430,Eli,thriller,5.8
3430,Eli,drama,5.8
3435,Klaus,comedy,8.1
3435,Klaus,family,8.1
3435,Klaus,animation,8.1
3435,Klaus,european,8.1
3437,Fatima,drama,6.6
3437,Fatima,war,6.6
3438,Sword of Trust,comedy,6.3
3438,Sword of Trust,drama,6.3
3442,The Last Thing He Wanted,drama,4.3
3442,The Last Thing He Wanted,thriller,4.3
3442,The Last Thing He Wanted,crime,4.3
3447,The Vanished,thriller,5.7
